url,status,final_url,error,source
https://www.mekorhabracha.org/from-the-rabbi-s-desk,200,https://www.mekorhabracha.org/from-the-rabbi-s-desk,,previous-http-check
https://www.mekorhabracha.org/from-the-rabbis-desk.html,400,https://www.mekorhabracha.org/from-the-rabbis-desk.html,,playwright.request.get
https://www.mekorhabracha.org/general-5,200,https://www.mekorhabracha.org/general-5,,previous-http-check
https://www.mekorhabracha.org/in-the-news,200,https://www.mekorhabracha.org/in-the-news,,previous-http-check
https://www.mekorhabracha.org/israel,200,https://www.mekorhabracha.org/israel,,previous-http-check
https://www.mekorhabracha.org/kiddush,200,https://www.mekorhabracha.org/kiddush,,previous-http-check
https://www.mekorhabracha.org/kosher-map,200,https://www.mekorhabracha.org/kosher-map,,previous-http-check
https://www.mekorhabracha.org/kosher-posts,200,https://www.mekorhabracha.org/kosher-posts,,previous-http-check
https://www.mekorhabracha.org/kosher-posts/categories/2447,404,https://www.mekorhabracha.org/kosher-posts/categories/2447,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/IE=edge,404,https://www.mekorhabracha.org/kosher-posts/categories/IE=edge,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/bug,404,https://www.mekorhabracha.org/kosher-posts/categories/bug,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city,200,https://www.mekorhabracha.org/kosher-posts/categories/center-city,,previous-http-check
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/2,200,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/2,,previous-http-check
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/2447,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/2447,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/IE=edge,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/IE=edge,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/bug,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/bug,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/e1e8124f-530b-4ebb-aad4-a37696ce66af,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/e1e8124f-530b-4ebb-aad4-a37696ce66af,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/index,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/index,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/skype_toolbar_parser_compatible,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/skype_toolbar_parser_compatible,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/summary_large_image,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/summary_large_image,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/telephone=no,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/telephone=no,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/website,404,https://www.mekorhabracha.org/kosher-posts/categories/center-city/page/website,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/cherry-hill,200,https://www.mekorhabracha.org/kosher-posts/categories/cherry-hill,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,404,https://www.mekorhabracha.org/kosher-posts/categories/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/e1e8124f-530b-4ebb-aad4-a37696ce66af,404,https://www.mekorhabracha.org/kosher-posts/categories/e1e8124f-530b-4ebb-aad4-a37696ce66af,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/index,404,https://www.mekorhabracha.org/kosher-posts/categories/index,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk,200,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/2,200,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/2,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/2447,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/2447,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/IE=edge,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/IE=edge,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/bug,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/bug,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/e1e8124f-530b-4ebb-aad4-a37696ce66af,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/e1e8124f-530b-4ebb-aad4-a37696ce66af,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/index,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/index,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/skype_toolbar_parser_compatible,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/skype_toolbar_parser_compatible,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/summary_large_image,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/summary_large_image,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/telephone=no,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/telephone=no,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/website,404,https://www.mekorhabracha.org/kosher-posts/categories/main-line-manyunk/page/website,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/old-york-road-northeast,200,https://www.mekorhabracha.org/kosher-posts/categories/old-york-road-northeast,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/skype_toolbar_parser_compatible,404,https://www.mekorhabracha.org/kosher-posts/categories/skype_toolbar_parser_compatible,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/summary_large_image,404,https://www.mekorhabracha.org/kosher-posts/categories/summary_large_image,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/telephone=no,404,https://www.mekorhabracha.org/kosher-posts/categories/telephone=no,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/categories/website,404,https://www.mekorhabracha.org/kosher-posts/categories/website,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/hashtags/1,404,https://www.mekorhabracha.org/kosher-posts/hashtags/1,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/hashtags/4,404,https://www.mekorhabracha.org/kosher-posts/hashtags/4,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/2,200,https://www.mekorhabracha.org/kosher-posts/page/2,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/2447,400,https://www.mekorhabracha.org/kosher-posts/page/2447,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/3,200,https://www.mekorhabracha.org/kosher-posts/page/3,,previous-http-check
https://www.mekorhabracha.org/kosher-posts/page/4,200,https://www.mekorhabracha.org/kosher-posts/page/4,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/5,200,https://www.mekorhabracha.org/kosher-posts/page/5,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/6,200,https://www.mekorhabracha.org/kosher-posts/page/6,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/IE=edge,200,https://www.mekorhabracha.org/kosher-posts/page/IE=edge,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/bug,200,https://www.mekorhabracha.org/kosher-posts/page/bug,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,200,https://www.mekorhabracha.org/kosher-posts/page/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/e1e8124f-530b-4ebb-aad4-a37696ce66af,200,https://www.mekorhabracha.org/kosher-posts/page/e1e8124f-530b-4ebb-aad4-a37696ce66af,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/skype_toolbar_parser_compatible,200,https://www.mekorhabracha.org/kosher-posts/page/skype_toolbar_parser_compatible,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/summary_large_image,200,https://www.mekorhabracha.org/kosher-posts/page/summary_large_image,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/telephone=no,200,https://www.mekorhabracha.org/kosher-posts/page/telephone=no,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/page/website,200,https://www.mekorhabracha.org/kosher-posts/page/website,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/.hash.4,200,https://www.mekorhabracha.org/kosher-posts/search/.hash.4,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/2447,200,https://www.mekorhabracha.org/kosher-posts/search/2447,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/IE=edge,200,https://www.mekorhabracha.org/kosher-posts/search/IE=edge,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/bug,200,https://www.mekorhabracha.org/kosher-posts/search/bug,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,200,https://www.mekorhabracha.org/kosher-posts/search/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/e1e8124f-530b-4ebb-aad4-a37696ce66af,200,https://www.mekorhabracha.org/kosher-posts/search/e1e8124f-530b-4ebb-aad4-a37696ce66af,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/noindex,200,https://www.mekorhabracha.org/kosher-posts/search/noindex,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/skype_toolbar_parser_compatible,200,https://www.mekorhabracha.org/kosher-posts/search/skype_toolbar_parser_compatible,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/summary_large_image,200,https://www.mekorhabracha.org/kosher-posts/search/summary_large_image,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/telephone=no,200,https://www.mekorhabracha.org/kosher-posts/search/telephone=no,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/search/website,200,https://www.mekorhabracha.org/kosher-posts/search/website,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/tags/2447,404,https://www.mekorhabracha.org/kosher-posts/tags/2447,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/tags/IE=edge,404,https://www.mekorhabracha.org/kosher-posts/tags/IE=edge,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/tags/bakery,200,https://www.mekorhabracha.org/kosher-posts/tags/bakery,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/tags/bakery/page/2,200,https://www.mekorhabracha.org/kosher-posts/tags/bakery/page/2,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/tags/bakery/page/2447,404,https://www.mekorhabracha.org/kosher-posts/tags/bakery/page/2447,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/tags/bakery/page/IE=edge,404,https://www.mekorhabracha.org/kosher-posts/tags/bakery/page/IE=edge,,playwright.request.get
https://www.mekorhabracha.org/kosher-posts/tags/bakery/page/bug,404,https://www.mekorhabracha.org/kosher-posts/tags/bakery/page/bug,,playwright.request.get
